year,date,sanctuary,status,site,replicate,sampling.location,complexity,algal.cover,unsized,legal.unsized,sublegal.unsized,x25,x30,x35,x40,x45,x50,x55,x60,x65,x70,x75,x80,x85,x90,x95,x100,x105,x110,x115,x120,x125,x130,x135,x140,x145,x150
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Little Armstrong,8,Northeastern Point,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Little Armstrong,9,Northeastern Point,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Little Armstrong,10,Northeastern Point,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Little Armstrong,1,Central inner,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Little Armstrong,2,Central inner,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Little Armstrong,3,Central inner,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Little Armstrong,4,Central inner,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Little Armstrong,5,Central inner,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Little Armstrong,6,Central inner,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Little Armstrong,7,Central inner,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Little Armstrong,8,Central inner,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Little Armstrong,9,Central inner,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Little Armstrong,10,Central inner,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,1,Outer central,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,2,Outer central,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,3,Outer central,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,4,Outer central,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,5,Outer central,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,6,Outer central,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,7,Outer central,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,8,Outer central,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,9,Outer central,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,10,Outer central,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,1,North Western point,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,2,North Western point,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,3,North Western point,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,4,North Western point,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,5,North Western point,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,6,North Western point,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,7,North Western point,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,8,North Western point,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,9,North Western point,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,10,North Western point,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,1,Northwestern Outer,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,2,Northwestern Outer,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,3,Northwestern Outer,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,4,Northwestern Outer,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,5,Northwestern Outer,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,6,Northwestern Outer,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,7,Northwestern Outer,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,8,Northwestern Outer,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,9,Northwestern Outer,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,10,Northwestern Outer,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,1,Inside lagoon,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,2,Inside lagoon,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,3,Inside lagoon,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,4,Inside lagoon,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,5,Inside lagoon,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,6,Inside lagoon,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,7,Inside lagoon,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,8,Inside lagoon,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,9,Inside lagoon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-22T00:00:00Z,Armstrong Bay,No-take,Parakeet Bay,10,Inside lagoon,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,1,Outer east,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,2,Outer east,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,3,Outer east,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,4,Outer east,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,5,Outer east,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,6,Outer east,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,7,Outer east,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,8,Outer east,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,9,Outer east,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,10,Outer east,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,1,inner west,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,2,inner west,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,3,inner west,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,4,inner west,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,5,inner west,3,3,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,6,inner west,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,7,inner west,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,8,inner west,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,9,inner west,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,10,inner west,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,1,East inner reef,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,2,East inner reef,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,3,East inner reef,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,4,East inner reef,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,5,East inner reef,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,6,East inner reef,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,7,East inner reef,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,8,East inner reef,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,9,East inner reef,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,10,East inner reef,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,1,WestOut,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,2,WestOut,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,3,WestOut,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,4,WestOut,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,5,WestOut,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,6,WestOut,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,7,WestOut,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,8,WestOut,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,9,WestOut,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-27T00:00:00Z,Armstrong Bay,Fished,City of York,10,WestOut,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,1,Outer Island,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,2,Outer Island,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,3,Outer Island,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,4,Outer Island,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,5,Outer Island,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,6,Outer Island,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,7,Outer Island,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,8,Outer Island,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,9,Outer Island,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,10,Outer Island,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,1,Outer Western Point,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,2,Outer Western Point,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,3,Outer Western Point,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,4,Outer Western Point,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,5,Outer Western Point,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,6,Outer Western Point,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,7,Outer Western Point,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,8,Outer Western Point,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,9,Outer Western Point,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,10,Outer Western Point,4,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,1,Inner Island,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,2,Inner Island,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,3,Inner Island,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,4,Inner Island,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,5,Inner Island,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,6,Inner Island,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,7,Inner Island,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,8,Inner Island,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,9,Inner Island,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,10,Inner Island,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,1,Inner Western Point,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,2,Inner Western Point,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,3,Inner Western Point,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,4,Inner Western Point,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-01-21T00:00:00Z,Armstrong Bay,Fished,Geordie Bay,5,Inner Western Point,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
