"row.id","length.mm","","sanctuary","status","group.id","stage","transect.id"
425,130,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
426,110,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
427,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
428,190,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
429,170,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
430,180,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
431,160,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
432,160,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
433,160,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
434,160,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
435,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
436,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
437,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
438,110,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
439,110,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
440,110,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
441,110,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
442,100,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
443,100,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
444,200,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
445,200,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
446,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
447,180,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
448,180,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.2"
449,280,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","M","Fished.Armstrong.Ricey_Beach.ST.3"
450,130,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.3"
451,130,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.3"
452,130,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.3"
453,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.3"
454,150,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.3"
455,180,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.3"
456,180,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.3"
457,300,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","M","Fished.Armstrong.Ricey_Beach.ST.3"
458,80,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","J","Fished.Armstrong.Ricey_Beach.ST.3"
459,80,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","J","Fished.Armstrong.Ricey_Beach.ST.3"
460,70,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","J","Fished.Armstrong.Ricey_Beach.ST.3"
461,80,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","J","Fished.Armstrong.Ricey_Beach.ST.3"
462,80,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","J","Fished.Armstrong.Ricey_Beach.ST.3"
463,80,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","J","Fished.Armstrong.Ricey_Beach.ST.3"
464,90,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.4"
465,290,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","M","Fished.Armstrong.Ricey_Beach.ST.4"
466,220,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.4"
467,130,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.4"
468,140,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.4"
469,180,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.4"
470,170,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","F","Fished.Armstrong.Ricey_Beach.ST.4"
471,290,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","M","Fished.Armstrong.Ricey_Beach.ST.4"
472,270,NA,"Armstrong","Fished","Fished.Armstrong.Ricey_Beach.ST","M","Fished.Armstrong.Ricey_Beach.ST.5"
473,120,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.1"
474,250,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.1"
475,120,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.2"
476,400,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","M","No-take.Parker_Pt.Little Salmon_Bay.EAA.2"
477,120,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.2"
478,120,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.2"
479,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.2"
480,80,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.2"
481,150,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.3"
482,380,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","M","No-take.Parker_Pt.Little Salmon_Bay.EAA.3"
483,60,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.3"
484,60,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.3"
485,350,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.3"
486,420,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","M","No-take.Parker_Pt.Little Salmon_Bay.EAA.3"
487,240,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.3"
488,240,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.3"
489,210,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.4"
490,200,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.4"
491,280,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.4"
492,120,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.4"
493,150,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.4"
494,150,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.4"
495,290,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.4"
496,140,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.5"
497,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.5"
498,120,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.5"
499,110,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.5"
500,200,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.5"
501,110,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.5"
502,310,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.5"
503,120,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.5"
504,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.EAA","F","No-take.Parker_Pt.Little Salmon_Bay.EAA.5"
505,180,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
506,180,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
507,180,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
508,180,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
509,180,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
510,180,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
511,180,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
512,180,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
513,180,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
514,180,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
515,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
516,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
517,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
518,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
519,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
520,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
521,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
522,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
523,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
524,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
525,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
526,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
527,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
528,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
529,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
530,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
531,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
532,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
533,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
534,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
535,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
536,120,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.1"
537,80,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.2"
538,70,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.2"
539,90,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.2"
540,90,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.2"
541,90,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.2"
542,90,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.2"
543,80,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.2"
544,80,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.2"
545,70,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.2"
546,50,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.3"
547,50,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.3"
548,50,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.3"
549,150,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","M","No-take.Parker_Pt.Little Salmon_Bay.AH.3"
550,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.3"
551,200,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","M","No-take.Parker_Pt.Little Salmon_Bay.AH.3"
552,140,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.3"
553,120,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
554,120,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
555,120,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
556,150,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
557,150,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
558,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
559,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
560,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
561,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
562,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
563,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
564,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
565,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
566,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
567,140,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
568,140,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
569,140,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
570,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","J","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
571,350,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","M","No-take.Parker_Pt.Little Salmon_Bay.AH.4"
572,110,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","M","No-take.Parker_Pt.Little Salmon_Bay.AH.5"
573,80,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.5"
574,90,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.5"
575,60,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.5"
576,80,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.5"
577,70,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.AH","F","No-take.Parker_Pt.Little Salmon_Bay.AH.5"
578,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.1"
579,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.1"
580,120,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.1"
581,250,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","M","No-take.Parker_Pt.Little Salmon_Bay.JH.1"
582,90,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.1"
583,90,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.1"
584,110,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.1"
585,95,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.1"
586,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.2"
587,150,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.2"
588,110,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.2"
589,90,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.2"
590,110,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.2"
591,110,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.2"
592,110,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.2"
593,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.2"
594,105,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.2"
595,120,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.2"
596,220,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.3"
597,90,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.3"
598,90,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.3"
599,250,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.3"
600,120,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.3"
601,110,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.3"
602,200,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.4"
603,100,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.4"
604,110,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.4"
605,110,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.4"
606,70,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","J","No-take.Parker_Pt.Little Salmon_Bay.JH.4"
607,110,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.4"
608,110,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.5"
609,110,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.5"
610,130,NA,"Parker_Pt","No-take","No-take.Parker_Pt.Little Salmon_Bay.JH","F","No-take.Parker_Pt.Little Salmon_Bay.JH.5"
