sanctuary,site,status,date,time,group.no,groupID,transect,length.mm,stage,school,comments,number,transect.id,school.id
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,EPJ,5,95,F,14,NA,1,EPJ.5,Ricey_Beach.5.EPJ.14
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,EPJ,5,80,F,14,NA,1,EPJ.5,Ricey_Beach.5.EPJ.14
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,EPJ,5,70,F,14,NA,1,EPJ.5,Ricey_Beach.5.EPJ.14
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,EPJ,5,70,F,14,NA,1,EPJ.5,Ricey_Beach.5.EPJ.14
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,EPJ,5,60,F,14,NA,1,EPJ.5,Ricey_Beach.5.EPJ.14
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,EPJ,5,50,F,14,NA,1,EPJ.5,Ricey_Beach.5.EPJ.14
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,EPJ,5,50,F,14,NA,1,EPJ.5,Ricey_Beach.5.EPJ.14
Armstrong,Ricey_Beach,Fished,1/18/2019,1415,1,EPJ,5,60,F,14,NA,1,EPJ.5,Ricey_Beach.5.EPJ.14
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,1,220,F,1,NA,1,ST.1,Ricey_Beach.1.ST.1
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,1,200,F,2,NA,1,ST.1,Ricey_Beach.1.ST.2
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,1,120,F,3,NA,1,ST.1,Ricey_Beach.1.ST.3
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,1,110,F,4,NA,1,ST.1,Ricey_Beach.1.ST.4
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,1,120,F,5,NA,1,ST.1,Ricey_Beach.1.ST.5
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,80,F,6,NA,1,ST.2,Ricey_Beach.2.ST.6
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,90,F,6,NA,1,ST.2,Ricey_Beach.2.ST.6
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,100,F,6,NA,1,ST.2,Ricey_Beach.2.ST.6
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,250,F,7,NA,1,ST.2,Ricey_Beach.2.ST.7
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,180,F,7,NA,1,ST.2,Ricey_Beach.2.ST.7
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,130,F,7,NA,1,ST.2,Ricey_Beach.2.ST.7
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,110,F,7,NA,1,ST.2,Ricey_Beach.2.ST.7
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,150,F,7,NA,1,ST.2,Ricey_Beach.2.ST.7
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,190,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,170,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,180,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,160,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,160,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,160,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,160,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,150,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,150,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,150,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,110,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,110,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,110,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,110,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,100,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,100,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,200,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,200,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,150,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,180,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,2,180,F,8,NA,1,ST.2,Ricey_Beach.2.ST.8
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,3,280,M,9,NA,1,ST.3,Ricey_Beach.3.ST.9
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,3,130,F,9,NA,1,ST.3,Ricey_Beach.3.ST.9
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,3,130,F,9,NA,1,ST.3,Ricey_Beach.3.ST.9
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,3,130,F,9,NA,1,ST.3,Ricey_Beach.3.ST.9
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,3,150,F,9,NA,1,ST.3,Ricey_Beach.3.ST.9
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,3,150,F,9,NA,1,ST.3,Ricey_Beach.3.ST.9
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,3,180,F,9,NA,1,ST.3,Ricey_Beach.3.ST.9
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,3,180,F,9,NA,1,ST.3,Ricey_Beach.3.ST.9
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,3,300,M,10,NA,1,ST.3,Ricey_Beach.3.ST.10
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,3,80,J,11,NA,1,ST.3,Ricey_Beach.3.ST.11
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,3,80,J,11,NA,1,ST.3,Ricey_Beach.3.ST.11
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,3,70,J,11,NA,1,ST.3,Ricey_Beach.3.ST.11
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,3,80,J,11,NA,1,ST.3,Ricey_Beach.3.ST.11
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,3,80,J,11,NA,1,ST.3,Ricey_Beach.3.ST.11
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,3,80,J,11,NA,1,ST.3,Ricey_Beach.3.ST.11
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,4,90,F,12,NA,1,ST.4,Ricey_Beach.4.ST.12
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,4,290,M,13,NA,1,ST.4,Ricey_Beach.4.ST.13
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,4,220,F,13,NA,1,ST.4,Ricey_Beach.4.ST.13
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,4,130,F,13,NA,1,ST.4,Ricey_Beach.4.ST.13
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,4,140,F,13,NA,1,ST.4,Ricey_Beach.4.ST.13
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,4,180,F,13,NA,1,ST.4,Ricey_Beach.4.ST.13
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,4,170,F,14,NA,1,ST.4,Ricey_Beach.4.ST.14
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,4,290,M,15,NA,1,ST.4,Ricey_Beach.4.ST.15
Armstrong,Ricey_Beach,Fished,1/18/2019,1420,1,ST,5,270,M,16,NA,1,ST.5,Ricey_Beach.5.ST.16
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,1,120,F,1,NA,1,EAA.1,Little Salmon_Bay.1.EAA.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,1,250,F,1,NA,1,EAA.1,Little Salmon_Bay.1.EAA.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,2,120,F,1,NA,1,EAA.2,Little Salmon_Bay.2.EAA.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,2,400,M,1,NA,1,EAA.2,Little Salmon_Bay.2.EAA.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,2,120,F,2,NA,1,EAA.2,Little Salmon_Bay.2.EAA.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,2,120,F,2,NA,1,EAA.2,Little Salmon_Bay.2.EAA.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,2,100,F,1,NA,1,EAA.2,Little Salmon_Bay.2.EAA.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,2,80,F,1,NA,1,EAA.2,Little Salmon_Bay.2.EAA.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,3,150,F,1,NA,1,EAA.3,Little Salmon_Bay.3.EAA.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,3,380,M,1,NA,1,EAA.3,Little Salmon_Bay.3.EAA.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,3,60,F,6,NA,1,EAA.3,Little Salmon_Bay.3.EAA.6
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,3,60,F,6,NA,1,EAA.3,Little Salmon_Bay.3.EAA.6
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,3,350,F,6,NA,1,EAA.3,Little Salmon_Bay.3.EAA.6
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,3,420,M,6,NA,1,EAA.3,Little Salmon_Bay.3.EAA.6
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,3,240,F,6,NA,1,EAA.3,Little Salmon_Bay.3.EAA.6
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,3,240,F,6,NA,1,EAA.3,Little Salmon_Bay.3.EAA.6
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,4,210,F,1,NA,1,EAA.4,Little Salmon_Bay.4.EAA.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,4,200,F,1,NA,1,EAA.4,Little Salmon_Bay.4.EAA.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,4,280,F,2,NA,1,EAA.4,Little Salmon_Bay.4.EAA.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,4,120,F,2,NA,1,EAA.4,Little Salmon_Bay.4.EAA.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,4,150,F,2,NA,1,EAA.4,Little Salmon_Bay.4.EAA.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,4,150,F,2,NA,1,EAA.4,Little Salmon_Bay.4.EAA.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,4,290,F,1,NA,1,EAA.4,Little Salmon_Bay.4.EAA.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,140,F,1,NA,1,EAA.5,Little Salmon_Bay.5.EAA.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,100,F,1,NA,1,EAA.5,Little Salmon_Bay.5.EAA.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,120,F,3,NA,1,EAA.5,Little Salmon_Bay.5.EAA.3
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,110,F,3,NA,1,EAA.5,Little Salmon_Bay.5.EAA.3
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,200,F,3,NA,1,EAA.5,Little Salmon_Bay.5.EAA.3
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,110,F,1,NA,1,EAA.5,Little Salmon_Bay.5.EAA.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,310,F,3,NA,1,EAA.5,Little Salmon_Bay.5.EAA.3
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,120,F,3,NA,1,EAA.5,Little Salmon_Bay.5.EAA.3
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,EAA,5,100,F,3,NA,1,EAA.5,Little Salmon_Bay.5.EAA.3
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA,1,AH.1,Little Salmon_Bay.1.AH.10
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA,1,AH.1,Little Salmon_Bay.1.AH.10
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA,1,AH.1,Little Salmon_Bay.1.AH.10
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA,1,AH.1,Little Salmon_Bay.1.AH.10
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA,1,AH.1,Little Salmon_Bay.1.AH.10
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA,1,AH.1,Little Salmon_Bay.1.AH.10
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA,1,AH.1,Little Salmon_Bay.1.AH.10
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA,1,AH.1,Little Salmon_Bay.1.AH.10
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA,1,AH.1,Little Salmon_Bay.1.AH.10
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,180,F,10,NA,1,AH.1,Little Salmon_Bay.1.AH.10
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA,1,AH.1,Little Salmon_Bay.1.AH.8
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA,1,AH.1,Little Salmon_Bay.1.AH.8
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA,1,AH.1,Little Salmon_Bay.1.AH.8
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA,1,AH.1,Little Salmon_Bay.1.AH.8
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA,1,AH.1,Little Salmon_Bay.1.AH.8
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA,1,AH.1,Little Salmon_Bay.1.AH.8
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA,1,AH.1,Little Salmon_Bay.1.AH.8
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,8,NA,1,AH.1,Little Salmon_Bay.1.AH.8
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA,1,AH.1,Little Salmon_Bay.1.AH.13
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA,1,AH.1,Little Salmon_Bay.1.AH.13
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA,1,AH.1,Little Salmon_Bay.1.AH.13
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA,1,AH.1,Little Salmon_Bay.1.AH.13
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA,1,AH.1,Little Salmon_Bay.1.AH.13
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA,1,AH.1,Little Salmon_Bay.1.AH.13
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA,1,AH.1,Little Salmon_Bay.1.AH.13
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA,1,AH.1,Little Salmon_Bay.1.AH.13
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA,1,AH.1,Little Salmon_Bay.1.AH.13
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA,1,AH.1,Little Salmon_Bay.1.AH.13
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA,1,AH.1,Little Salmon_Bay.1.AH.13
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA,1,AH.1,Little Salmon_Bay.1.AH.13
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,130,F,13,NA,1,AH.1,Little Salmon_Bay.1.AH.13
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,1,120,F,1,NA,1,AH.1,Little Salmon_Bay.1.AH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,80,F,1,NA,1,AH.2,Little Salmon_Bay.2.AH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,70,F,1,NA,1,AH.2,Little Salmon_Bay.2.AH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,90,F,4,NA,1,AH.2,Little Salmon_Bay.2.AH.4
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,90,F,4,NA,1,AH.2,Little Salmon_Bay.2.AH.4
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,90,F,4,NA,1,AH.2,Little Salmon_Bay.2.AH.4
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,90,F,4,NA,1,AH.2,Little Salmon_Bay.2.AH.4
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,80,F,1,NA,1,AH.2,Little Salmon_Bay.2.AH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,80,F,1,NA,1,AH.2,Little Salmon_Bay.2.AH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,2,70,F,1,NA,1,AH.2,Little Salmon_Bay.2.AH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,3,50,F,3,NA,1,AH.3,Little Salmon_Bay.3.AH.3
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,3,50,F,3,NA,1,AH.3,Little Salmon_Bay.3.AH.3
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,3,50,F,3,NA,1,AH.3,Little Salmon_Bay.3.AH.3
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,3,150,M,2,NA,1,AH.3,Little Salmon_Bay.3.AH.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,3,100,F,2,NA,1,AH.3,Little Salmon_Bay.3.AH.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,3,200,M,1,NA,1,AH.3,Little Salmon_Bay.3.AH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,3,140,F,1,NA,1,AH.3,Little Salmon_Bay.3.AH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,120,F,5,NA,1,AH.4,Little Salmon_Bay.4.AH.5
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,120,F,5,NA,1,AH.4,Little Salmon_Bay.4.AH.5
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,120,F,5,NA,1,AH.4,Little Salmon_Bay.4.AH.5
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,150,F,5,NA,1,AH.4,Little Salmon_Bay.4.AH.5
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,150,F,5,NA,1,AH.4,Little Salmon_Bay.4.AH.5
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA,1,AH.4,Little Salmon_Bay.4.AH.9
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA,1,AH.4,Little Salmon_Bay.4.AH.9
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA,1,AH.4,Little Salmon_Bay.4.AH.9
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA,1,AH.4,Little Salmon_Bay.4.AH.9
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA,1,AH.4,Little Salmon_Bay.4.AH.9
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA,1,AH.4,Little Salmon_Bay.4.AH.9
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA,1,AH.4,Little Salmon_Bay.4.AH.9
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA,1,AH.4,Little Salmon_Bay.4.AH.9
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,F,9,NA,1,AH.4,Little Salmon_Bay.4.AH.9
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,140,F,3,NA,1,AH.4,Little Salmon_Bay.4.AH.3
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,140,F,3,NA,1,AH.4,Little Salmon_Bay.4.AH.3
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,140,F,3,NA,1,AH.4,Little Salmon_Bay.4.AH.3
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,100,J,1,NA,1,AH.4,Little Salmon_Bay.4.AH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,4,350,M,1,NA,1,AH.4,Little Salmon_Bay.4.AH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,5,110,M,2,NA,1,AH.5,Little Salmon_Bay.5.AH.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,5,80,F,2,NA,1,AH.5,Little Salmon_Bay.5.AH.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,5,90,F,1,NA,1,AH.5,Little Salmon_Bay.5.AH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,5,60,F,1,NA,1,AH.5,Little Salmon_Bay.5.AH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,5,80,F,1,NA,1,AH.5,Little Salmon_Bay.5.AH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,AH,5,70,F,1,NA,1,AH.5,Little Salmon_Bay.5.AH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,100,F,1,NA,1,JH.1,Little Salmon_Bay.1.JH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,100,F,2,NA,1,JH.1,Little Salmon_Bay.1.JH.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,120,F,2,NA,1,JH.1,Little Salmon_Bay.1.JH.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,250,M,1,NA,1,JH.1,Little Salmon_Bay.1.JH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,90,F,1,NA,1,JH.1,Little Salmon_Bay.1.JH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,90,F,1,NA,1,JH.1,Little Salmon_Bay.1.JH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,110,F,1,NA,1,JH.1,Little Salmon_Bay.1.JH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,1,95,F,1,NA,1,JH.1,Little Salmon_Bay.1.JH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,100,F,1,NA,1,JH.2,Little Salmon_Bay.2.JH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,150,F,2,NA,1,JH.2,Little Salmon_Bay.2.JH.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,110,F,2,NA,1,JH.2,Little Salmon_Bay.2.JH.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,90,F,2,NA,1,JH.2,Little Salmon_Bay.2.JH.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,110,F,2,NA,1,JH.2,Little Salmon_Bay.2.JH.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,110,F,1,NA,1,JH.2,Little Salmon_Bay.2.JH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,110,F,2,NA,1,JH.2,Little Salmon_Bay.2.JH.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,100,F,2,NA,1,JH.2,Little Salmon_Bay.2.JH.2
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,105,F,1,NA,1,JH.2,Little Salmon_Bay.2.JH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,2,120,F,1,NA,1,JH.2,Little Salmon_Bay.2.JH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,3,220,F,1,NA,1,JH.3,Little Salmon_Bay.3.JH.1
Parker_Pt,Little Salmon_Bay,No-take,1/20/2019,1120,2,JH,3,90,F,1,NA,1,JH.3,Little Salmon_Bay.3.JH.1
