sanctuary,status,group.id,transect.id,metric,count,sample.no
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.JAT,No-take.Parker_Pt.East_Salmon.JAT.3,M,0,426
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.JAT,No-take.Parker_Pt.East_Salmon.JAT.4,M,1,427
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.JAT,No-take.Parker_Pt.East_Salmon.JAT.5,M,1,428
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.ST,No-take.Parker_Pt.East_Salmon.ST.1,M,0,429
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.ST,No-take.Parker_Pt.East_Salmon.ST.2,M,0,430
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.ST,No-take.Parker_Pt.East_Salmon.ST.3,M,1,431
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.ST,No-take.Parker_Pt.East_Salmon.ST.4,M,0,432
Parker_Pt,No-take,No-take.Parker_Pt.East_Salmon.ST,No-take.Parker_Pt.East_Salmon.ST.5,M,5,433
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,M,0,434
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.2,M,0,435
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.3,M,2,436
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,M,1,437
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.5,M,1,438
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.1,M,0,439
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.2,M,1,440
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.3,M,2,441
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.4,M,0,442
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.5,M,0,443
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.1,M,1,444
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.2,M,0,445
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.3,M,0,446
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.4,M,0,447
Parker_Pt,No-take,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.5,M,0,448
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.BC,Fished.Armstrong.Catherine_Bay.BC.1,J,0,449
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.BC,Fished.Armstrong.Catherine_Bay.BC.2,J,0,450
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.BC,Fished.Armstrong.Catherine_Bay.BC.3,J,0,451
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.BC,Fished.Armstrong.Catherine_Bay.BC.4,J,0,452
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.BC,Fished.Armstrong.Catherine_Bay.BC.5,J,0,453
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.1,J,0,454
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,J,0,455
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.3,J,0,456
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.4,J,0,457
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.5,J,20,458
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.1,J,0,459
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.2,J,0,460
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.3,J,8,461
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.4,J,1,462
Armstrong,Fished,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.5,J,8,463
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.AT,Fished.Armstrong.Geordie_Bay.AT.1,J,0,464
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.AT,Fished.Armstrong.Geordie_Bay.AT.2,J,0,465
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.AT,Fished.Armstrong.Geordie_Bay.AT.3,J,0,466
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.AT,Fished.Armstrong.Geordie_Bay.AT.4,J,0,467
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.AT,Fished.Armstrong.Geordie_Bay.AT.5,J,0,468
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.EPJ,Fished.Armstrong.Geordie_Bay.EPJ.1,J,0,469
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.EPJ,Fished.Armstrong.Geordie_Bay.EPJ.2,J,0,470
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.EPJ,Fished.Armstrong.Geordie_Bay.EPJ.3,J,0,471
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.EPJ,Fished.Armstrong.Geordie_Bay.EPJ.4,J,0,472
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.EPJ,Fished.Armstrong.Geordie_Bay.EPJ.5,J,0,473
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.ST,Fished.Armstrong.Geordie_Bay.ST.1,J,0,474
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.ST,Fished.Armstrong.Geordie_Bay.ST.2,J,0,475
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.ST,Fished.Armstrong.Geordie_Bay.ST.3,J,0,476
Armstrong,Fished,Fished.Armstrong.Geordie_Bay.ST,Fished.Armstrong.Geordie_Bay.ST.4,J,0,477
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.1,J,0,478
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.2,J,0,479
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.3,J,0,480
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.4,J,0,481
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.5,J,0,482
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.1,J,0,483
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.2,J,0,484
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.3,J,0,485
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.4,J,0,486
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.5,J,0,487
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.1,J,0,488
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.2,J,0,489
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.3,J,0,490
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.4,J,0,491
Armstrong,Fished,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.5,J,0,492
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.AAE,Fished.Armstrong.Parakeet_Bay.AAE.1,J,0,493
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.AAE,Fished.Armstrong.Parakeet_Bay.AAE.2,J,0,494
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.AAE,Fished.Armstrong.Parakeet_Bay.AAE.3,J,0,495
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.AAE,Fished.Armstrong.Parakeet_Bay.AAE.4,J,0,496
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.AAE,Fished.Armstrong.Parakeet_Bay.AAE.5,J,0,497
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.1,J,0,498
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.2,J,0,499
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.3,J,0,500
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.4,J,0,501
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.5,J,0,502
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.1,J,0,503
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.2,J,0,504
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.3,J,0,505
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.4,J,0,506
Armstrong,Fished,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.5,J,0,507
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.AT,Fished.Armstrong.Ricey_Beach.AT.1,J,1,508
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.AT,Fished.Armstrong.Ricey_Beach.AT.2,J,0,509
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.AT,Fished.Armstrong.Ricey_Beach.AT.3,J,0,510
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.AT,Fished.Armstrong.Ricey_Beach.AT.4,J,0,511
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.AT,Fished.Armstrong.Ricey_Beach.AT.5,J,0,512
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.EPJ,Fished.Armstrong.Ricey_Beach.EPJ.1,J,0,513
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.EPJ,Fished.Armstrong.Ricey_Beach.EPJ.2,J,0,514
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.EPJ,Fished.Armstrong.Ricey_Beach.EPJ.3,J,0,515
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.EPJ,Fished.Armstrong.Ricey_Beach.EPJ.4,J,1,516
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.EPJ,Fished.Armstrong.Ricey_Beach.EPJ.5,J,0,517
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.ST,Fished.Armstrong.Ricey_Beach.ST.1,J,0,518
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.ST,Fished.Armstrong.Ricey_Beach.ST.2,J,0,519
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.ST,Fished.Armstrong.Ricey_Beach.ST.3,J,6,520
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.ST,Fished.Armstrong.Ricey_Beach.ST.4,J,0,521
Armstrong,Fished,Fished.Armstrong.Ricey_Beach.ST,Fished.Armstrong.Ricey_Beach.ST.5,J,0,522
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE,No-take.Armstrong.Little_Armstrong_Bay_East.AAE.1,J,1,523
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE,No-take.Armstrong.Little_Armstrong_Bay_East.AAE.2,J,0,524
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE,No-take.Armstrong.Little_Armstrong_Bay_East.AAE.3,J,0,525
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE,No-take.Armstrong.Little_Armstrong_Bay_East.AAE.4,J,0,526
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE,No-take.Armstrong.Little_Armstrong_Bay_East.AAE.5,J,0,527
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.1,J,0,528
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.2,J,0,529
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.3,J,0,530
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.4,J,0,531
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2,No-take.Armstrong.Little_Armstrong_Bay_East.AAE2.5,J,0,532
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.THJ,No-take.Armstrong.Little_Armstrong_Bay_East.THJ.1,J,0,533
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.THJ,No-take.Armstrong.Little_Armstrong_Bay_East.THJ.2,J,1,534
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.THJ,No-take.Armstrong.Little_Armstrong_Bay_East.THJ.3,J,1,535
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.THJ,No-take.Armstrong.Little_Armstrong_Bay_East.THJ.4,J,0,536
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_East.THJ,No-take.Armstrong.Little_Armstrong_Bay_East.THJ.5,J,0,537
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA1,No-take.Armstrong.Little_Armstrong_Bay_West.HA1.1,J,0,538
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA1,No-take.Armstrong.Little_Armstrong_Bay_West.HA1.2,J,0,539
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA1,No-take.Armstrong.Little_Armstrong_Bay_West.HA1.3,J,0,540
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA1,No-take.Armstrong.Little_Armstrong_Bay_West.HA1.4,J,0,541
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA1,No-take.Armstrong.Little_Armstrong_Bay_West.HA1.5,J,0,542
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA2,No-take.Armstrong.Little_Armstrong_Bay_West.HA2.1,J,0,543
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA2,No-take.Armstrong.Little_Armstrong_Bay_West.HA2.2,J,0,544
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA2,No-take.Armstrong.Little_Armstrong_Bay_West.HA2.3,J,0,545
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA2,No-take.Armstrong.Little_Armstrong_Bay_West.HA2.4,J,0,546
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.HA2,No-take.Armstrong.Little_Armstrong_Bay_West.HA2.5,J,0,547
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.THJ,No-take.Armstrong.Little_Armstrong_Bay_West.THJ.1,J,0,548
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.THJ,No-take.Armstrong.Little_Armstrong_Bay_West.THJ.2,J,0,549
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.THJ,No-take.Armstrong.Little_Armstrong_Bay_West.THJ.3,J,0,550
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.THJ,No-take.Armstrong.Little_Armstrong_Bay_West.THJ.4,J,0,551
Armstrong,No-take,No-take.Armstrong.Little_Armstrong_Bay_West.THJ,No-take.Armstrong.Little_Armstrong_Bay_West.THJ.5,J,0,552
Green_Island,Fished,Fished.Green_Island.East_Strickland.AT,Fished.Green_Island.East_Strickland.AT.1,J,0,553
Green_Island,Fished,Fished.Green_Island.East_Strickland.AT,Fished.Green_Island.East_Strickland.AT.2,J,0,554
Green_Island,Fished,Fished.Green_Island.East_Strickland.AT,Fished.Green_Island.East_Strickland.AT.3,J,0,555
Green_Island,Fished,Fished.Green_Island.East_Strickland.AT,Fished.Green_Island.East_Strickland.AT.4,J,0,556
Green_Island,Fished,Fished.Green_Island.East_Strickland.AT,Fished.Green_Island.East_Strickland.AT.5,J,0,557
Green_Island,Fished,Fished.Green_Island.East_Strickland.EPJ,Fished.Green_Island.East_Strickland.EPJ.1,J,0,558
Green_Island,Fished,Fished.Green_Island.East_Strickland.EPJ,Fished.Green_Island.East_Strickland.EPJ.2,J,0,559
Green_Island,Fished,Fished.Green_Island.East_Strickland.EPJ,Fished.Green_Island.East_Strickland.EPJ.3,J,0,560
Green_Island,Fished,Fished.Green_Island.East_Strickland.EPJ,Fished.Green_Island.East_Strickland.EPJ.4,J,0,561
Green_Island,Fished,Fished.Green_Island.East_Strickland.EPJ,Fished.Green_Island.East_Strickland.EPJ.5,J,0,562
Green_Island,Fished,Fished.Green_Island.East_Strickland.ST,Fished.Green_Island.East_Strickland.ST.1,J,0,563
Green_Island,Fished,Fished.Green_Island.East_Strickland.ST,Fished.Green_Island.East_Strickland.ST.2,J,0,564
Green_Island,Fished,Fished.Green_Island.East_Strickland.ST,Fished.Green_Island.East_Strickland.ST.3,J,0,565
Green_Island,Fished,Fished.Green_Island.East_Strickland.ST,Fished.Green_Island.East_Strickland.ST.4,J,0,566
Green_Island,Fished,Fished.Green_Island.East_Strickland.ST,Fished.Green_Island.East_Strickland.ST.5,J,0,567
Green_Island,Fished,Fished.Green_Island.Strickland_West.BS,Fished.Green_Island.Strickland_West.BS.1,J,0,568
Green_Island,Fished,Fished.Green_Island.Strickland_West.BS,Fished.Green_Island.Strickland_West.BS.2,J,0,569
Green_Island,Fished,Fished.Green_Island.Strickland_West.BS,Fished.Green_Island.Strickland_West.BS.3,J,0,570
Green_Island,Fished,Fished.Green_Island.Strickland_West.BS,Fished.Green_Island.Strickland_West.BS.4,J,0,571
Green_Island,Fished,Fished.Green_Island.Strickland_West.BS,Fished.Green_Island.Strickland_West.BS.5,J,0,572
Green_Island,Fished,Fished.Green_Island.Strickland_West.LC,Fished.Green_Island.Strickland_West.LC.1,J,0,573
Green_Island,Fished,Fished.Green_Island.Strickland_West.LC,Fished.Green_Island.Strickland_West.LC.2,J,0,574
Green_Island,Fished,Fished.Green_Island.Strickland_West.LC,Fished.Green_Island.Strickland_West.LC.3,J,0,575
Green_Island,Fished,Fished.Green_Island.Strickland_West.LC,Fished.Green_Island.Strickland_West.LC.4,J,0,576
Green_Island,Fished,Fished.Green_Island.Strickland_West.LC,Fished.Green_Island.Strickland_West.LC.5,J,0,577
Green_Island,Fished,Fished.Green_Island.Strickland_West.SR,Fished.Green_Island.Strickland_West.SR.1,J,0,578
Green_Island,Fished,Fished.Green_Island.Strickland_West.SR,Fished.Green_Island.Strickland_West.SR.2,J,0,579
Green_Island,Fished,Fished.Green_Island.Strickland_West.SR,Fished.Green_Island.Strickland_West.SR.3,J,0,580
Green_Island,Fished,Fished.Green_Island.Strickland_West.SR,Fished.Green_Island.Strickland_West.SR.4,J,0,581
Green_Island,Fished,Fished.Green_Island.Strickland_West.SR,Fished.Green_Island.Strickland_West.SR.5,J,0,582
Green_Island,No-take,No-take.Green_Island.Green_Island.AT,No-take.Green_Island.Green_Island.AT.1,J,0,583
Green_Island,No-take,No-take.Green_Island.Green_Island.AT,No-take.Green_Island.Green_Island.AT.2,J,0,584
Green_Island,No-take,No-take.Green_Island.Green_Island.AT,No-take.Green_Island.Green_Island.AT.3,J,0,585
Green_Island,No-take,No-take.Green_Island.Green_Island.AT,No-take.Green_Island.Green_Island.AT.4,J,0,586
Green_Island,No-take,No-take.Green_Island.Green_Island.AT,No-take.Green_Island.Green_Island.AT.5,J,0,587
Green_Island,No-take,No-take.Green_Island.Green_Island.EPJ,No-take.Green_Island.Green_Island.EPJ.1,J,0,588
Green_Island,No-take,No-take.Green_Island.Green_Island.EPJ,No-take.Green_Island.Green_Island.EPJ.2,J,0,589
Green_Island,No-take,No-take.Green_Island.Green_Island.EPJ,No-take.Green_Island.Green_Island.EPJ.3,J,0,590
Green_Island,No-take,No-take.Green_Island.Green_Island.EPJ,No-take.Green_Island.Green_Island.EPJ.4,J,1,591
Green_Island,No-take,No-take.Green_Island.Green_Island.EPJ,No-take.Green_Island.Green_Island.EPJ.5,J,1,592
Green_Island,No-take,No-take.Green_Island.Green_Island.ST,No-take.Green_Island.Green_Island.ST.1,J,0,593
Green_Island,No-take,No-take.Green_Island.Green_Island.ST,No-take.Green_Island.Green_Island.ST.2,J,0,594
Green_Island,No-take,No-take.Green_Island.Green_Island.ST,No-take.Green_Island.Green_Island.ST.3,J,0,595
Green_Island,No-take,No-take.Green_Island.Green_Island.ST,No-take.Green_Island.Green_Island.ST.4,J,0,596
Green_Island,No-take,No-take.Green_Island.Green_Island.ST,No-take.Green_Island.Green_Island.ST.5,J,0,597
Green_Island,No-take,No-take.Green_Island.Mary_Cove.BS,No-take.Green_Island.Mary_Cove.BS.1,J,0,598
Green_Island,No-take,No-take.Green_Island.Mary_Cove.BS,No-take.Green_Island.Mary_Cove.BS.2,J,2,599
Green_Island,No-take,No-take.Green_Island.Mary_Cove.BS,No-take.Green_Island.Mary_Cove.BS.3,J,0,600
Green_Island,No-take,No-take.Green_Island.Mary_Cove.BS,No-take.Green_Island.Mary_Cove.BS.4,J,0,601
Green_Island,No-take,No-take.Green_Island.Mary_Cove.BS,No-take.Green_Island.Mary_Cove.BS.5,J,1,602
Green_Island,No-take,No-take.Green_Island.Mary_Cove.LC,No-take.Green_Island.Mary_Cove.LC.1,J,0,603
Green_Island,No-take,No-take.Green_Island.Mary_Cove.LC,No-take.Green_Island.Mary_Cove.LC.2,J,0,604
Green_Island,No-take,No-take.Green_Island.Mary_Cove.LC,No-take.Green_Island.Mary_Cove.LC.3,J,0,605
Green_Island,No-take,No-take.Green_Island.Mary_Cove.LC,No-take.Green_Island.Mary_Cove.LC.4,J,0,606
Green_Island,No-take,No-take.Green_Island.Mary_Cove.LC,No-take.Green_Island.Mary_Cove.LC.5,J,0,607
Green_Island,No-take,No-take.Green_Island.Mary_Cove.SRJ,No-take.Green_Island.Mary_Cove.SRJ.1,J,0,608
Green_Island,No-take,No-take.Green_Island.Mary_Cove.SRJ,No-take.Green_Island.Mary_Cove.SRJ.2,J,0,609
Green_Island,No-take,No-take.Green_Island.Mary_Cove.SRJ,No-take.Green_Island.Mary_Cove.SRJ.3,J,0,610
Green_Island,No-take,No-take.Green_Island.Mary_Cove.SRJ,No-take.Green_Island.Mary_Cove.SRJ.4,J,0,611
Green_Island,No-take,No-take.Green_Island.Mary_Cove.SRJ,No-take.Green_Island.Mary_Cove.SRJ.5,J,0,612
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.LB,Fished.Parker_Pt.East_Salmon_Bay.LB.1,J,0,613
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.LB,Fished.Parker_Pt.East_Salmon_Bay.LB.2,J,0,614
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.LB,Fished.Parker_Pt.East_Salmon_Bay.LB.3,J,0,615
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.LB,Fished.Parker_Pt.East_Salmon_Bay.LB.4,J,0,616
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.LB,Fished.Parker_Pt.East_Salmon_Bay.LB.5,J,0,617
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SC,Fished.Parker_Pt.East_Salmon_Bay.SC.1,J,0,618
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SC,Fished.Parker_Pt.East_Salmon_Bay.SC.2,J,0,619
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SC,Fished.Parker_Pt.East_Salmon_Bay.SC.3,J,1,620
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SC,Fished.Parker_Pt.East_Salmon_Bay.SC.4,J,0,621
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SC,Fished.Parker_Pt.East_Salmon_Bay.SC.5,J,0,622
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SRJ,Fished.Parker_Pt.East_Salmon_Bay.SRJ.1,J,0,623
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SRJ,Fished.Parker_Pt.East_Salmon_Bay.SRJ.2,J,0,624
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SRJ,Fished.Parker_Pt.East_Salmon_Bay.SRJ.3,J,0,625
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SRJ,Fished.Parker_Pt.East_Salmon_Bay.SRJ.4,J,0,626
Parker_Pt,Fished,Fished.Parker_Pt.East_Salmon_Bay.SRJ,Fished.Parker_Pt.East_Salmon_Bay.SRJ.5,J,0,627
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.BS,Fished.Parker_Pt.Parker_Point.BS.1,J,0,628
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.BS,Fished.Parker_Pt.Parker_Point.BS.2,J,0,629
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.BS,Fished.Parker_Pt.Parker_Point.BS.3,J,0,630
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.BS,Fished.Parker_Pt.Parker_Point.BS.4,J,0,631
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.BS,Fished.Parker_Pt.Parker_Point.BS.5,J,0,632
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.LC,Fished.Parker_Pt.Parker_Point.LC.1,J,0,633
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.LC,Fished.Parker_Pt.Parker_Point.LC.2,J,0,634
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.LC,Fished.Parker_Pt.Parker_Point.LC.3,J,0,635
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.LC,Fished.Parker_Pt.Parker_Point.LC.4,J,0,636
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.LC,Fished.Parker_Pt.Parker_Point.LC.5,J,0,637
Parker_Pt,Fished,Fished.Parker_Pt.Parker_Point.SRJ,Fished.Parker_Pt.Parker_Point.SRJ.1,J,0,638
