sanctuary,site,status,date,time,group.no,groupID,transect,length.mm,stage,school,comments,number,group.id,transect.id,school.id,row.id
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,AAE,1,180,F,3,NA,1,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.1,Longreach_Bay.1.AAE.3,881
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,AAE,2,NA,NA,NA,NA,0,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.2,Longreach_Bay.2.AAE.NA,882
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,AAE,3,100,F,4,NA,1,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.3,Longreach_Bay.3.AAE.4,883
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,AAE,3,100,F,4,NA,1,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.3,Longreach_Bay.3.AAE.4,884
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,AAE,3,180,F,4,NA,1,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.3,Longreach_Bay.3.AAE.4,885
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,AAE,4,120,F,5,NA,1,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.4,Longreach_Bay.4.AAE.5,886
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,AAE,4,130,F,6,NA,1,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.4,Longreach_Bay.4.AAE.6,887
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,AAE,4,100,F,7,NA,1,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.4,Longreach_Bay.4.AAE.7,888
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,AAE,4,60,F,8,NA,1,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.4,Longreach_Bay.4.AAE.8,889
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,AAE,4,90,F,9,NA,1,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.4,Longreach_Bay.4.AAE.9,890
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,AAE,4,250,F,10,NA,1,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.4,Longreach_Bay.4.AAE.10,891
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,AAE,4,170,F,10,NA,1,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.4,Longreach_Bay.4.AAE.10,892
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,AAE,5,NA,NA,NA,NA,0,Fished.Armstrong.Longreach_Bay.AAE,Fished.Armstrong.Longreach_Bay.AAE.5,Longreach_Bay.5.AAE.NA,893
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,HA,1,140,F,1,NA,1,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.1,Parakeet_Bay.1.HA.1,894
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,HA,1,120,F,2,NA,1,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.1,Parakeet_Bay.1.HA.2,895
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,HA,1,80,F,3,NA,1,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.1,Parakeet_Bay.1.HA.3,896
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,HA,2,90,F,4,NA,1,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.2,Parakeet_Bay.2.HA.4,897
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,HA,3,50,F,5,NA,1,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.3,Parakeet_Bay.3.HA.5,898
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,HA,3,90,F,5,NA,1,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.3,Parakeet_Bay.3.HA.5,899
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,HA,3,90,F,5,NA,1,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.3,Parakeet_Bay.3.HA.5,900
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,HA,3,90,F,5,NA,1,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.3,Parakeet_Bay.3.HA.5,901
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,HA,3,100,F,5,NA,1,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.3,Parakeet_Bay.3.HA.5,902
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,HA,3,100,F,5,NA,1,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.3,Parakeet_Bay.3.HA.5,903
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,HA,3,90,F,6,NA,1,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.3,Parakeet_Bay.3.HA.6,904
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,HA,3,90,F,6,NA,1,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.3,Parakeet_Bay.3.HA.6,905
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,HA,4,80,F,7,NA,1,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.4,Parakeet_Bay.4.HA.7,906
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,HA,5,NA,NA,NA,NA,0,Fished.Armstrong.Parakeet_Bay.HA,Fished.Armstrong.Parakeet_Bay.HA.5,Parakeet_Bay.5.HA.NA,907
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,HA,1,200,F,1,NA,1,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.1,Longreach_Bay.1.HA.1,908
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,HA,1,200,F,1,NA,1,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.1,Longreach_Bay.1.HA.1,909
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,HA,2,NA,NA,NA,NA,0,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.2,Longreach_Bay.2.HA.NA,910
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,HA,3,250,F,2,NA,1,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.3,Longreach_Bay.3.HA.2,911
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,HA,3,300,M,2,NA,1,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.3,Longreach_Bay.3.HA.2,912
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,HA,3,100,F,2,NA,1,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.3,Longreach_Bay.3.HA.2,913
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,HA,3,100,F,2,NA,1,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.3,Longreach_Bay.3.HA.2,914
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,HA,4,NA,NA,NA,NA,0,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.4,Longreach_Bay.4.HA.NA,915
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,HA,5,200,F,3,NA,1,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.5,Longreach_Bay.5.HA.3,916
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,HA,5,200,F,3,NA,1,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.5,Longreach_Bay.5.HA.3,917
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,HA,5,150,F,3,NA,1,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.5,Longreach_Bay.5.HA.3,918
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,HA,5,150,F,3,NA,1,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.5,Longreach_Bay.5.HA.3,919
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,HA,5,150,F,3,NA,1,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.5,Longreach_Bay.5.HA.3,920
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,HA,5,150,F,3,NA,1,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.5,Longreach_Bay.5.HA.3,921
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,HA,5,150,F,3,NA,1,Fished.Armstrong.Longreach_Bay.HA,Fished.Armstrong.Longreach_Bay.HA.5,Longreach_Bay.5.HA.3,922
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,JH,1,100,F,1,NA,1,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.1,Parakeet_Bay.1.JH.1,923
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,JH,2,140,F,2,NA,1,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.2,Parakeet_Bay.2.JH.2,924
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,JH,3,140,F,3,NA,1,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.3,Parakeet_Bay.3.JH.3,925
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,JH,3,110,F,3,NA,1,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.3,Parakeet_Bay.3.JH.3,926
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,JH,3,150,F,3,NA,1,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.3,Parakeet_Bay.3.JH.3,927
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,JH,4,130,F,4,NA,1,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.4,Parakeet_Bay.4.JH.4,928
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,JH,5,100,F,5,NA,1,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.5,Parakeet_Bay.5.JH.5,929
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,JH,5,110,F,5,NA,1,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.5,Parakeet_Bay.5.JH.5,930
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,JH,5,130,F,6,NA,1,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.5,Parakeet_Bay.5.JH.6,931
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,JH,5,100,F,7,NA,1,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.5,Parakeet_Bay.5.JH.7,932
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,JH,5,100,F,7,NA,1,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.5,Parakeet_Bay.5.JH.7,933
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,JH,5,140,F,8,NA,1,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.5,Parakeet_Bay.5.JH.8,934
Armstrong,Parakeet_Bay,Fished,21/1/2019,1515,2,JH,5,130,F,8,NA,1,Fished.Armstrong.Parakeet_Bay.JH,Fished.Armstrong.Parakeet_Bay.JH.5,Parakeet_Bay.5.JH.8,935
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,JH,1,120,F,1,NA,1,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.1,Longreach_Bay.1.JH.1,936
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,JH,2,110,F,2,NA,1,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.2,Longreach_Bay.2.JH.2,937
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,JH,2,110,F,2,NA,1,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.2,Longreach_Bay.2.JH.2,938
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,JH,3,110,F,3,NA,1,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.3,Longreach_Bay.3.JH.3,939
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,JH,3,110,F,3,NA,1,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.3,Longreach_Bay.3.JH.3,940
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,JH,3,110,F,3,NA,1,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.3,Longreach_Bay.3.JH.3,941
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,JH,4,NA,NA,NA,NA,0,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.4,Longreach_Bay.4.JH.NA,942
Armstrong,Longreach_Bay,Fished,21/1/2019,1614,2,JH,5,NA,NA,NA,NA,0,Fished.Armstrong.Longreach_Bay.JH,Fished.Armstrong.Longreach_Bay.JH.5,Longreach_Bay.5.JH.NA,943
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,1,NA,NA,NA,NA,0,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.1,Catherine_Bay.1.SRJ.NA,944
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,2,200,F,1,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.2,Catherine_Bay.2.SRJ.1,945
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,2,200,F,1,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.2,Catherine_Bay.2.SRJ.1,946
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,2,200,F,1,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.2,Catherine_Bay.2.SRJ.1,947
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,2,200,F,1,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.2,Catherine_Bay.2.SRJ.1,948
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,2,200,F,1,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.2,Catherine_Bay.2.SRJ.1,949
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,2,200,F,1,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.2,Catherine_Bay.2.SRJ.1,950
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,2,200,F,1,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.2,Catherine_Bay.2.SRJ.1,951
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,2,100,F,1,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.2,Catherine_Bay.2.SRJ.1,952
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,3,300,M,2,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.3,Catherine_Bay.3.SRJ.2,953
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,3,100,J,3,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.3,Catherine_Bay.3.SRJ.3,954
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,3,100,J,3,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.3,Catherine_Bay.3.SRJ.3,955
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,3,100,J,3,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.3,Catherine_Bay.3.SRJ.3,956
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,3,100,J,3,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.3,Catherine_Bay.3.SRJ.3,957
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,3,100,J,3,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.3,Catherine_Bay.3.SRJ.3,958
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,3,100,J,3,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.3,Catherine_Bay.3.SRJ.3,959
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,3,100,J,3,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.3,Catherine_Bay.3.SRJ.3,960
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,3,100,J,3,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.3,Catherine_Bay.3.SRJ.3,961
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,4,100,J,4,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.4,Catherine_Bay.4.SRJ.4,962
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,4,200,F,5,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.4,Catherine_Bay.4.SRJ.5,963
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,5,150,J,6,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.5,Catherine_Bay.5.SRJ.6,964
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,5,150,J,6,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.5,Catherine_Bay.5.SRJ.6,965
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,5,150,J,6,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.5,Catherine_Bay.5.SRJ.6,966
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,5,150,J,6,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.5,Catherine_Bay.5.SRJ.6,967
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,5,150,J,6,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.5,Catherine_Bay.5.SRJ.6,968
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,5,150,J,6,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.5,Catherine_Bay.5.SRJ.6,969
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,5,150,J,6,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.5,Catherine_Bay.5.SRJ.6,970
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,5,100,J,6,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.5,Catherine_Bay.5.SRJ.6,971
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,SRJ,5,250,F,6,NA,1,Fished.Armstrong.Catherine_Bay.SRJ,Fished.Armstrong.Catherine_Bay.SRJ.5,Catherine_Bay.5.SRJ.6,972
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,1,160,M,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.1,Catherine_Bay.1.LS.1,973
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,100,M,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,974
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,80,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,975
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,80,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,976
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,80,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,977
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,80,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,978
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,80,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,979
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,80,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,980
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,80,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,981
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,80,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,982
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,80,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,983
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,80,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,984
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,80,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,985
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,80,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,986
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,80,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,987
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,80,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,988
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,95,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,989
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,95,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,990
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,95,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,991
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,95,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,992
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,95,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,993
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,95,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,994
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,95,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,995
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,95,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,996
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,95,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,997
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,95,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,998
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,95,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,999
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,95,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,1000
Armstrong,Catherine_Bay,Fished,22/1/2019,1650,3,LS,2,95,F,1,NA,1,Fished.Armstrong.Catherine_Bay.LS,Fished.Armstrong.Catherine_Bay.LS.2,Catherine_Bay.2.LS.1,1001
